train_window,eval_window,direction,accuracy,precision,recall,f1
2022_M03-04,2021_M03-04,backward_6p,0.6829268292682927,0.701195219123506,0.7213114754098361,0.7111111111111111
2022_M05-06,2022_M07-08,forward,0.6248025276461295,0.649390243902439,0.6348733233979136,0.6420497362471741
2022_M05-06,2022_M03-04,backward_1p,0.7031963470319634,0.7429245283018868,0.6759656652360515,0.7078651685393258
2022_M05-06,2021_M11-12,backward_3p,0.7107309486780715,0.7343283582089553,0.717201166180758,0.7256637168141593
2022_M05-06,2021_M07-08,backward_5p,0.7013358778625954,0.7563176895306859,0.7018425460636516,0.7280625543006082
2022_M05-06,2021_M05-06,backward_6p,0.7337917485265226,0.7568807339449541,0.8154859967051071,0.7850911974623315
2022_M07-08,2022_M09-10,forward,0.6816269284712483,0.6666666666666666,0.8238341968911918,0.7369640787949016
2022_M07-08,2022_M05-06,backward_1p,0.7213622291021672,0.7163561076604554,0.7972350230414746,0.7546346782988005
2022_M07-08,2022_M01-02,backward_3p,0.6859903381642513,0.6929530201342282,0.7441441441441441,0.7176368375325803
2022_M07-08,2021_M09-10,backward_5p,0.6851851851851852,0.6818181818181818,0.7587548638132295,0.7182320441988951
2022_M07-08,2021_M07-08,backward_6p,0.7013358778625954,0.7198142414860681,0.7788944723618091,0.7481898632341111
2022_M09-10,2022_M11-12,forward,0.6398104265402843,0.6929637526652452,0.5793226381461676,0.6310679611650486
2022_M09-10,2022_M07-08,backward_1p,0.7069510268562401,0.7435064935064936,0.6825633383010432,0.7117327117327117
2022_M09-10,2022_M03-04,backward_3p,0.6883561643835616,0.7546174142480211,0.6137339055793991,0.676923076923077
2022_M09-10,2021_M11-12,backward_5p,0.7091757387247278,0.75,0.6822157434402333,0.7145038167938931
2022_M09-10,2021_M09-10,backward_6p,0.6728395061728395,0.6929133858267716,0.6848249027237354,0.6888454011741683
2022_M11-12,2023_M01-02,forward,0.6538461538461539,0.6637478108581436,0.6928702010968921,0.6779964221824687
2022_M11-12,2022_M09-10,backward_1p,0.7685834502103787,0.7461024498886414,0.8678756476683938,0.8023952095808383
2022_M11-12,2022_M05-06,backward_3p,0.7201238390092879,0.7270742358078602,0.7672811059907834,0.7466367713004485
2022_M11-12,2022_M01-02,backward_5p,0.6975845410628019,0.7208029197080292,0.7117117117117117,0.7162284678150499
2022_M11-12,2021_M11-12,backward_6p,0.6920684292379471,0.699724517906336,0.7405247813411079,0.7195467422096318
2023_M01-02,2023_M03-04,forward,0.6328740157480315,0.6483126110124334,0.6759259259259259,0.6618313689936537
2023_M01-02,2022_M11-12,backward_1p,0.7146919431279621,0.7329749103942652,0.7290552584670231,0.7310098302055407
2023_M01-02,2022_M07-08,backward_3p,0.6951026856240127,0.7009873060648801,0.7406855439642325,0.7202898550724638
2023_M01-02,2022_M03-04,backward_5p,0.6712328767123288,0.6869747899159664,0.7017167381974249,0.6942675159235668
2023_M01-02,2022_M01-02,backward_6p,0.6927536231884058,0.7150635208711433,0.7099099099099099,0.7124773960216998
2023_M03-04,2023_M05-06,forward,0.6857344632768362,0.7084967320261438,0.7094240837696335,0.7089601046435579
2023_M03-04,2023_M01-02,backward_1p,0.7028846153846153,0.7148014440433214,0.7239488117001828,0.7193460490463215
2023_M03-04,2022_M09-10,backward_3p,0.7573632538569425,0.7578692493946732,0.810880829015544,0.7834793491864831
2023_M03-04,2022_M05-06,backward_5p,0.7052631578947368,0.7158590308370044,0.7488479262672811,0.7319819819819819
2023_M03-04,2022_M03-04,backward_6p,0.6735159817351598,0.7045454545454546,0.6652360515021459,0.6843267108167771
2023_M05-06,2023_M07-08,forward,0.6536550745209369,0.6657894736842105,0.6837837837837838,0.6746666666666666
2023_M05-06,2023_M03-04,backward_1p,0.7086614173228346,0.7210144927536232,0.737037037037037,0.7289377289377289
2023_M05-06,2022_M11-12,backward_3p,0.6995260663507109,0.720216606498195,0.7112299465240641,0.715695067264574
2023_M05-06,2022_M07-08,backward_5p,0.6690363349131122,0.6831395348837209,0.7004470938897168,0.6916850625459897
2023_M05-06,2022_M05-06,backward_6p,0.6928792569659443,0.7057522123893806,0.7350230414746544,0.7200902934537246
2023_M07-08,2023_M09-10,forward,0.6579754601226994,0.660574412532637,0.7312138728323699,0.6941015089163237
2023_M07-08,2023_M05-06,backward_1p,0.740819209039548,0.7447595561035758,0.7905759162303665,0.766984126984127
2023_M07-08,2023_M01-02,backward_3p,0.7067307692307693,0.710801393728223,0.7458866544789763,0.727921498661909
2023_M07-08,2022_M09-10,backward_5p,0.7152875175315568,0.7046979865771812,0.8160621761658031,0.7563025210084033
2023_M07-08,2022_M07-08,backward_6p,0.6563981042654028,0.6715116279069767,0.6885245901639344,0.6799116997792495
2023_M09-10,2023_M11-12,forward,0.6422250316055625,0.6793692509855453,0.6162097735399285,0.64625
2023_M09-10,2023_M07-08,backward_1p,0.7132718239886444,0.7427745664739884,0.6945945945945946,0.7178770949720671
2023_M09-10,2023_M03-04,backward_3p,0.7066929133858267,0.7400793650793651,0.6907407407407408,0.7145593869731801
2023_M09-10,2022_M11-12,backward_5p,0.6862559241706161,0.7237354085603113,0.6631016042780749,0.6920930232558139
2023_M09-10,2022_M09-10,backward_6p,0.7194950911640954,0.7257281553398058,0.7746113989637305,0.7493734335839599
2023_M11-12,2024_M01-02,forward,0.6910112359550562,0.7141119221411192,0.693034238488784,0.7034152186938286
2023_M11-12,2023_M09-10,backward_1p,0.745398773006135,0.7601156069364162,0.7601156069364162,0.7601156069364162
2023_M11-12,2023_M05-06,backward_3p,0.7097457627118644,0.753956834532374,0.6858638743455497,0.7183002056202878
2023_M11-12,2023_M01-02,backward_5p,0.6807692307692308,0.7145708582834331,0.6544789762340036,0.683206106870229
2023_M11-12,2022_M11-12,backward_6p,0.7004739336492891,0.7397260273972602,0.6737967914438503,0.7052238805970149
2024_M01-02,2024_M03-04,forward,0.6818798011748758,0.6813725490196079,0.7264808362369338,0.7032040472175379
2024_M01-02,2023_M11-12,backward_1p,0.7597977243994943,0.7858032378580324,0.7520858164481525,0.7685749086479903
2024_M01-02,2023_M07-08,backward_3p,0.7146912704045423,0.720626631853786,0.745945945945946,0.7330677290836654
2024_M01-02,2023_M03-04,backward_5p,0.6751968503937008,0.6937269372693727,0.6962962962962963,0.6950092421441775
2024_M01-02,2023_M01-02,backward_6p,0.698076923076923,0.7153419593345656,0.7074954296160878,0.7113970588235294
2024_M03-04,2024_M05-06,forward,0.6680424528301887,0.6797872340425531,0.709211986681465,0.6941879413362303
2024_M03-04,2024_M01-02,backward_1p,0.7390761548064919,0.7619047619047619,0.7367178276269185,0.7490996398559424
2024_M03-04,2023_M09-10,backward_3p,0.7223926380368099,0.7477477477477478,0.7196531791907514,0.7334315169366715
2024_M03-04,2023_M05-06,backward_5p,0.6956214689265536,0.7496251874062968,0.6544502617801047,0.6988120195667366
2024_M03-04,2023_M03-04,backward_6p,0.6751968503937008,0.722457627118644,0.6314814814814815,0.6739130434782609
2024_M05-06,2024_M07-08,forward,0.639367816091954,0.6687211093990755,0.6019417475728155,0.6335766423357664
2024_M05-06,2024_M03-04,backward_1p,0.7672842295526434,0.8099902056807052,0.7203832752613241,0.7625633932687874
2024_M05-06,2023_M11-12,backward_3p,0.718078381795196,0.7902511078286558,0.6376638855780691,0.7058047493403694
2024_M05-06,2023_M07-08,backward_5p,0.6863023420865862,0.7442622950819672,0.6135135135135135,0.6725925925925926
2024_M05-06,2023_M05-06,backward_6p,0.684322033898305,0.7663865546218488,0.5968586387434555,0.6710816777041942
