train_window,eval_window,direction,accuracy,precision,recall,f1
2023_M01-02,2022_M07-08,backward_3p,0.7045813586097947,0.7048275862068966,0.7615499254843517,0.7320916905444126
2023_M01-02,2022_M03-04,backward_5p,0.704337899543379,0.7235421166306696,0.7188841201716738,0.721205597416577
2023_M01-02,2022_M01-02,backward_6p,0.7178743961352657,0.7344028520499108,0.7423423423423423,0.7383512544802867
2023_M03-04,2023_M05-06,forward,0.6899717514124294,0.7033792240300375,0.7356020942408377,0.7191298784388995
2023_M03-04,2023_M01-02,backward_1p,0.7721153846153846,0.7818181818181819,0.7861060329067642,0.7839562443026435
2023_M03-04,2022_M09-10,backward_3p,0.7657784011220197,0.762589928057554,0.8238341968911918,0.7920298879202988
2023_M03-04,2022_M05-06,backward_5p,0.7424148606811145,0.75,0.7811059907834101,0.7652370203160271
2023_M03-04,2022_M03-04,backward_6p,0.6997716894977168,0.7250554323725056,0.7017167381974249,0.7131952017448201
2023_M05-06,2023_M07-08,forward,0.6536550745209369,0.6693548387096774,0.672972972972973,0.6711590296495957
2023_M05-06,2023_M03-04,backward_1p,0.7618110236220472,0.7769516728624535,0.774074074074074,0.7755102040816326
2023_M05-06,2022_M11-12,backward_3p,0.7146919431279621,0.7569169960474308,0.6827094474153298,0.717900656044986
2023_M05-06,2022_M07-08,backward_5p,0.7037914691943128,0.717008797653959,0.7287630402384501,0.7228381374722838
2023_M05-06,2022_M05-06,backward_6p,0.7337461300309598,0.7460674157303371,0.7649769585253456,0.7554038680318543
2023_M07-08,2023_M09-10,forward,0.6595092024539877,0.6693989071038251,0.708092485549133,0.6882022471910112
2023_M07-08,2023_M05-06,backward_1p,0.7888418079096046,0.8095872170439414,0.7958115183246073,0.8026402640264027
2023_M07-08,2023_M01-02,backward_3p,0.7538461538461538,0.7760910815939279,0.7477148080438757,0.7616387337057728
2023_M07-08,2022_M09-10,backward_5p,0.7391304347826086,0.7487562189054726,0.7797927461139896,0.7639593908629442
2023_M07-08,2022_M07-08,backward_6p,0.688783570300158,0.7147286821705426,0.6870342771982116,0.7006079027355623
2023_M09-10,2023_M11-12,forward,0.6624525916561315,0.6857490864799025,0.6710369487485102,0.6783132530120481
2023_M09-10,2023_M07-08,backward_1p,0.7885024840312278,0.8010899182561307,0.7945945945945946,0.7978290366350068
